,LST,flaeche,buildup,imprevious,DGM,NDVI
67898,38.29310951000003,76.4202419982883,0.0,68.0,294.8547668457031,0.4804380536079407
67899,35.06384017,261.6816788947232,1.0,69.0,294.6930236816406,0.5039276480674744
67903,35.77801646000004,51.431415603906,1.0,55.0,327.3407592773437,0.5652209520339966
67906,32.33815911000003,85.86400465402697,0.0,30.0,308.2815246582031,0.6702029705047607
67907,39.61218039500001,10.519984849362713,0.0,49.0,365.2692565917969,0.2968498468399048
67924,37.65479427500003,67.65546210406771,1.0,94.0,291.30126953125,0.3287443816661834
67925,33.632354405,6.103113449854094,0.0,0.0,360.5687561035156,0.5502786636352539
67933,31.833906215000027,108.05379060070968,0.0,33.0,339.4965209960937,0.6119562983512878
67946,36.773514785,26.566696902083933,1.0,100.0,299.7437744140625,0.2365915328264236
67947,33.451199345000006,80.2113729990453,0.0,48.0,292.7745056152344,0.558178186416626
67948,35.974552610000025,277.2520360146996,1.0,86.0,291.52349853515625,0.1178911179304122
67950,32.955871280000025,42.09097179949138,0.0,0.0,360.1290283203125,0.6399813890457153
67952,35.19856712500003,78.27843284221609,1.0,88.0,317.1020202636719,0.3921734690666199
67954,31.912235839999997,0.2097956000833079,0.0,0.0,351.54400634765625,0.7499076724052429
67961,33.834967035000034,120.5400669321621,1.0,37.0,336.6537475585937,0.5023956298828125
67963,31.502358275000013,81.59423700037107,0.0,10.0,353.9012756347656,0.6729122400283813
67978,33.86193141500003,167.3829099472578,1.0,66.0,345.227783203125,0.5411086082458496
67979,36.663948255000015,135.64943975171929,1.0,94.0,290.6875305175781,0.3073883652687073
67986,35.12004761000003,107.44437020346072,0.0,26.0,299.3900146484375,0.5000612139701843
67988,32.311574510000014,68.90336674381192,1.0,42.0,351.52703857421875,0.6854255795478821
68003,31.146884195000027,122.05982519933376,0.0,27.0,335.031005859375,0.6092626452445984
68005,35.24338116499999,176.3880000077188,0.0,84.0,320.51324462890625,0.3999705910682678
68006,28.32673286000002,1.7560938500208478,0.0,0.0,343.66876220703125,0.8258746266365051
68007,38.337353880000016,29.728425100012885,1.0,92.0,305.73028564453125,0.3534123599529266
68008,30.89651423,8.665301998608236,0.0,0.0,347.00653076171875,0.7064995765686035
68009,34.38887616500001,37.81606549528281,0.0,100.0,294.4154968261719,0.1681493520736694
68014,34.308742585000005,74.67405140693481,0.0,3.0,295.3402709960937,0.5625185370445251
68032,34.461793924999995,132.98408975074105,0.0,27.0,325.5880126953125,0.4626700580120086
68037,35.68943277500001,12.359053500391,1.0,39.0,357.5067749023437,0.3101936280727386
68039,33.99267068,22.791140458683223,1.0,55.0,327.6750183105469,0.5847416520118713
68041,34.97876945000001,187.41059969597796,1.0,31.0,295.864990234375,0.3861518800258636
68042,34.02077440000001,11.128297154759103,0.0,34.0,307.7857666015625,0.6027540564537048
68043,34.39087001000005,55.67441793396464,1.0,100.0,357.5245361328125,0.3904848098754883
68050,32.400632920000014,0.1731543499645922,0.0,0.0,312.4345092773437,0.8093717694282532
68053,35.28667608500002,0.2074175998860016,0.0,19.0,315.4905090332031,0.565493106842041
68058,34.644088325000055,58.23197284694828,1.0,51.0,325.415283203125,0.5584319829940796
68064,31.28445950000002,46.24768349186936,0.0,0.0,335.072998046875,0.6667659878730774
68069,27.269140505000024,12.52922599296344,0.0,0.0,350.00225830078125,0.8222234845161438
68074,33.73793324500004,135.2960582013941,0.0,19.0,318.0057678222656,0.5998368859291077
68076,31.397254160000035,71.0734624981333,0.0,0.0,369.3270263671875,0.6282886266708374
68078,32.87839616000003,61.84663840665171,0.0,0.0,334.0067749023437,0.6876307725906372
68079,29.45591374500001,253.48202795736387,1.0,64.0,460.45025634765625,0.5710574984550476
68081,31.418616785000005,39.05050235179096,0.0,3.0,358.85302734375,0.7037231922149658
68082,38.29567302500003,196.3063075996146,1.0,100.0,290.9750061035156,0.1915337443351745
68094,36.36221304500001,115.84967809464231,1.0,100.0,291.7742614746094,0.320245623588562
68104,32.32125890000002,63.86807874843717,1.0,51.0,328.9562683105469,0.688193142414093
68108,35.69645870500003,212.8847639950621,1.0,100.0,291.0787658691406,0.3407732844352722
68109,32.49272957000001,36.60593439211217,0.0,26.0,343.0787658691406,0.6213306188583374
68118,37.073161205000034,215.5137890146829,1.0,62.0,301.63299560546875,0.4632940888404846
68119,39.90157275500003,56.18410336291885,1.0,100.0,365.6687622070313,0.249117836356163
68125,31.948504829999983,41.011620800130586,0.0,8.0,318.9305114746094,0.6783361434936523
68131,40.61024223500005,29.40113497163776,1.0,95.0,294.5030212402344,0.3797747194766998
68135,34.950380895000045,132.86430721004453,0.0,68.0,298.61676025390625,0.4663203656673431
68138,31.363928465000036,49.44946690760084,0.0,9.0,348.83953857421875,0.6716420650482178
68140,30.94503112500001,3.971450002030656,0.0,9.0,365.2032775878906,0.7173313498497009
68146,29.73305820000004,74.8240586023735,0.0,0.0,344.7765197753906,0.5975632071495056
68147,36.97261445000002,132.72118130928897,1.0,91.0,291.3592529296875,0.4304311275482178
68150,32.07202827500004,68.61324600399732,0.0,15.0,354.2457580566406,0.6595368981361389
68152,28.910644610000023,65.83584434577818,0.0,0.0,346.8915100097656,0.7602781653404236
68155,32.01164325500002,68.7025659011295,1.0,53.0,334.624267578125,0.5823365449905396
68156,35.39719206500002,3.332444502575446,0.0,11.0,333.4272766113281,0.5710108876228333
68160,36.42297784500001,18.966406505216145,1.0,93.0,292.64276123046875,0.3415068686008453
68163,26.739917075000044,5.245641299521056,0.0,0.0,402.1727600097656,0.8131587505340576
68169,35.74801384,27.08227080652589,0.0,25.0,297.5482788085937,0.5365449786186218
68175,34.412802305000014,94.58368648927214,0.0,39.0,312.0867614746094,0.5238319039344788
68181,34.03577571,94.49824241446332,1.0,62.0,362.3657531738281,0.5187865495681763
68188,32.71138790500004,117.20751394125558,0.0,3.0,309.5552673339844,0.7168776392936707
68190,34.872241160000016,23.58138765298778,0.0,32.0,330.9844970703125,0.5906564593315125
68194,34.75052166999999,76.90237145942476,1.0,21.0,301.58624267578125,0.5383797287940979
68195,36.39326006,0.8958542252050188,1.0,65.0,291.0685119628906,0.4371989667415619
68202,35.12460497000004,90.72410470733176,1.0,63.0,292.592529296875,0.5393720865249634
68204,34.864835450000015,84.8339554543648,1.0,45.0,330.7477722167969,0.5344921350479126
68205,39.58939359500002,112.99651671398864,1.0,100.0,294.1460266113281,0.1343022733926773
68208,31.364498135000037,86.65438499935104,0.0,0.0,363.38226318359375,0.635420024394989
68210,34.49806291500005,54.14177109794535,1.0,32.0,360.9825134277344,0.6254298686981201
68212,38.29197017000003,270.0242802305753,1.0,71.0,293.04449462890625,0.2813389897346496
68222,38.38995341000002,163.04325185559426,1.0,100.0,292.72076416015625,0.3584982752799988
68228,35.48093355500002,231.46909450691336,0.0,100.0,293.5205078125,0.1451205909252166
68246,32.63657124500003,46.00241829514636,0.0,60.0,357.7450256347656,0.5322210788726807
68254,35.639776540000014,400.0,1.0,100.0,301.8760070800781,0.2533941566944122
68256,34.16841387500001,137.33050279564983,1.0,32.0,338.853759765625,0.4932681024074554
68265,34.16148289000005,213.23609239572647,0.0,27.0,344.48828125,0.5483025312423706
68266,36.09674682500003,17.63425300498263,1.0,30.0,304.3577575683594,0.5705639123916626
68270,34.98864373000001,84.28140560781704,0.0,16.0,332.5290222167969,0.629188060760498
68281,33.126392500000016,84.73013599592441,1.0,53.0,311.0032653808594,0.5563302636146545
68285,31.763551970000027,248.04659385199383,1.0,57.0,322.8787841796875,0.3301705718040466
68289,32.57618622500003,129.77006079383187,1.0,39.0,338.6187744140625,0.5945008397102356
68294,36.00009281499999,205.8628719080357,1.0,67.0,303.72625732421875,0.2382051944732666
68302,36.651700349999984,154.90028685232815,1.0,73.0,293.9457702636719,0.3004626333713531
68311,29.228805305000023,21.12141530951776,0.0,54.0,373.624755859375,0.6850195527076721
68312,33.36603368000001,24.784462147032364,1.0,48.0,294.729248046875,0.5148162245750427
68318,35.85378257000004,129.19708505321725,1.0,87.0,298.5429992675781,0.4042492806911468
68333,36.807694985000026,150.73525265990884,1.0,43.0,291.51251220703125,0.4370937943458557
68336,37.95045300500003,1.0688312013076535,1.0,100.0,301.3077697753906,0.2059774398803711
68340,31.650092695,103.92945825834298,0.0,11.0,343.20703125,0.6343661546707153
68342,30.86375820500001,5.45462969017089,0.0,38.0,369.790283203125,0.6490904688835144
68344,37.01647904000003,400.0,1.0,100.0,291.48974609375,0.0796025842428207
68347,37.967638050000005,35.64174220983984,0.0,21.0,297.81500244140625,0.2902759611606598
68351,36.04044444,270.0648908052523,1.0,73.0,358.8505249023437,0.3618389368057251
68352,34.009381000000026,37.43514354914112,0.0,17.0,331.915771484375,0.6336068511009216
68353,31.634426770000022,0.4954705012790933,0.0,0.0,328.18426513671875,0.7769256234169006
68363,34.74283112500004,136.04955505770835,0.0,22.0,302.0047607421875,0.5011084675788879
68366,32.54143635500001,31.64001420477438,0.0,15.0,323.68951416015625,0.6274884343147278
68372,37.04752605500003,133.47830925750088,1.0,79.0,317.92901611328125,0.4349549412727356
68382,31.450518305000024,47.02532304750123,0.0,2.0,336.9037780761719,0.504123330116272
68385,33.27726010500005,25.568522995740125,1.0,46.0,338.8070068359375,0.4381773471832275
68389,35.11596497500002,193.82377407360988,1.0,45.0,291.66925048828125,0.5504095554351807
68401,37.65593361500002,262.2057219928157,1.0,100.0,299.1717529296875,0.2035816311836242
68406,38.84739842000001,24.695788344921876,1.0,100.0,292.85125732421875,0.208909273147583
68411,38.12239840000005,191.4289378485804,1.0,100.0,297.39849853515625,0.1574666053056717
68412,34.374159690000035,0.3392986195291552,1.0,59.0,291.1717834472656,0.6189685463905334
68413,30.99658626000005,4.628430450058691,1.0,35.0,340.3440246582031,0.6994919776916504
68420,28.464593000000036,180.4377539171584,0.0,40.0,451.634521484375,0.4932374060153961
68428,36.46105079000002,144.1061737502923,1.0,84.0,300.2352600097656,0.3421718180179596
68439,36.19976215000001,195.7949999999255,1.0,80.0,295.7162475585937,0.3135915994644165
68443,34.67902808500005,27.056134551401,1.0,95.0,295.1102600097656,0.4402378797531128
68452,33.24241529,63.24912529349178,1.0,24.0,316.2032470703125,0.5771775841712952
68454,36.946884355,83.81179440614325,1.0,93.0,290.81524658203125,0.3175321817398071
68465,34.983516700000045,3.9414195001966617,0.0,10.0,294.3890075683594,0.5748521089553833
68467,35.69702837500003,42.62441220022985,0.0,65.0,317.52252197265625,0.4390402436256408
68470,30.886260170000018,6.464065798981936,0.0,30.0,457.0005187988281,0.552992045879364
68472,32.342051855000015,98.96745550495044,0.0,22.0,320.84326171875,0.4817232489585876
68473,33.95830059000001,30.860209002462383,1.0,42.0,340.9797668457031,0.6083155274391174
68476,33.75056093000002,137.42895284402542,1.0,77.0,298.1102600097656,0.4515154957771301
68486,36.11630549499999,112.86331530625908,1.0,48.0,291.58526611328125,0.4444732964038849
68488,32.69942483500003,0.8619351990574926,0.0,27.0,311.9115295410156,0.611750066280365
68491,34.57202507000001,99.70899878555213,0.0,25.0,296.53326416015625,0.6186286807060242
68492,35.96458338500001,128.93160269948828,1.0,55.0,306.207275390625,0.5255335569381714
68497,37.14123677,159.8472285946477,1.0,72.0,292.17877197265625,0.3127667903900146
68505,38.1432863,197.5961707960604,1.0,91.0,301.2675170898437,0.2055815458297729
68509,34.87993170500002,89.14203789010082,1.0,63.0,322.29351806640625,0.5603120923042297
68515,38.09249072500002,377.9589508537628,1.0,100.0,292.5110168457031,0.1987816244363784
68520,37.40736760500002,225.43635512047732,1.0,100.0,291.9722595214844,0.2637012898921966
68529,29.219120915000005,0.0598348799932551,0.0,0.0,342.8804931640625,0.7831118106842041
68530,35.53106451500002,79.53807150754378,0.0,16.0,295.4112548828125,0.6063758730888367
68531,39.52464110500001,98.42845768855986,1.0,100.0,293.6932678222656,0.092564158141613
68535,36.92542678500001,64.66958970314822,1.0,74.0,290.562255859375,0.4636373817920685
68540,29.98817541500001,14.786575000767783,0.0,0.0,443.9117736816406,0.7913630604743958
68546,34.28965864000003,7.547753202521953,0.0,0.0,325.67877197265625,0.7622390389442444
68550,36.920774480000006,241.2254476488384,1.0,100.0,293.81402587890625,0.2630085945129394
68554,29.64456946000004,2.4904908010700537,0.0,0.0,322.9970092773437,0.8331184387207031
68569,36.25169706500004,231.57043139802985,1.0,97.0,309.1595153808594,0.4344801306724548
68590,34.69621313000002,124.78055820003364,0.0,74.0,323.644287109375,0.4731040596961975
68593,36.269641670000034,270.03937400544896,1.0,25.0,336.0290222167969,0.4818425178527832
68595,33.051385950000025,158.72227975599964,1.0,34.0,301.6092529296875,0.5847244262695312
68598,33.076071650000024,99.85562725073164,0.0,35.0,339.6610107421875,0.5375129580497742
68601,34.297728965000054,359.6250465585607,1.0,100.0,298.927001953125,0.1693491339683532
68603,35.23246249,2.7797374985887204,0.0,50.0,295.4222717285156,0.3831557929515838
68610,36.31493043500002,47.55026729156859,0.0,85.0,291.23602294921875,0.2985219955444336
68616,29.596812125000035,1.5410171997354154,0.0,8.0,321.6087646484375,0.7623399496078491
68620,34.07280425999999,13.998711553265975,0.0,37.0,317.7562561035156,0.687417209148407
68621,32.40557006,109.95178929729956,0.0,31.0,326.9120178222656,0.6256759762763977
68622,31.479571475000046,134.2674882475002,1.0,33.0,457.4122924804688,0.3210138380527496
68623,35.15622165500001,21.06935600152468,1.0,89.0,340.99151611328125,0.3515960574150085
68624,34.63668261500001,155.83878800509132,1.0,78.0,331.43377685546875,0.4742391705513
68627,34.94344991000001,48.727674652563024,0.0,25.0,307.2660217285156,0.5617368817329407
68638,31.13748463999999,67.26409251126715,0.0,0.0,372.5592651367188,0.7212379574775696
68640,28.82225081500003,85.71640400288888,0.0,7.0,383.6267700195313,0.7115347981452942
68641,34.864740505000015,124.86940189683054,0.0,40.0,300.47802734375,0.4959225356578827
68657,35.404028105,126.2543641944441,0.0,29.0,294.9797668457031,0.4592399299144745
68661,36.37246710500003,248.1449525534726,1.0,100.0,290.791748046875,0.3374976813793182
68669,31.043584035000023,94.17024395353108,0.0,26.0,334.5417785644531,0.6759118437767029
68678,34.687668079999995,68.09657785197436,1.0,100.0,292.7715148925781,0.2771775722503662
68690,32.99233016000002,20.739913801320576,0.0,0.0,302.7220153808594,0.5585885047912598
68694,37.02331508000004,140.38898460768365,1.0,68.0,293.9002685546875,0.3819352686405182
68697,32.38221359000002,84.78688199448654,0.0,34.0,340.4642639160156,0.6969529986381531
68701,31.14004815500003,4.026326439137359,0.0,40.0,330.8282775878906,0.6431220769882202
68702,34.609053620000026,26.249082049257392,0.0,40.0,333.7770080566406,0.5779407620429993
68708,34.371406285,0.0225660000206585,0.0,13.0,302.113525390625,0.7590602040290833
68709,29.087242310000008,2.45693239822751,1.0,92.0,442.395751953125,0.6361925601959229
68715,30.79995516500001,52.87299105631422,0.0,7.0,356.38677978515625,0.7347911596298218
68722,35.075233569999995,3.941535100030925,0.0,55.0,305.58026123046875,0.3498026430606842
68725,30.39321078500005,309.6529999934137,1.0,69.0,329.479248046875,0.2753106355667114
68730,29.306565260000017,33.50168550079595,1.0,64.0,434.7517700195313,0.5135337114334106
68734,32.87175001000001,112.24670000321063,0.0,21.0,295.51226806640625,0.6349434852600098
68736,32.97096753500004,43.23798780420497,0.0,67.0,331.0272521972656,0.4947454035282135
68737,32.26818464500003,40.10490484908489,0.0,0.0,346.7377624511719,0.656515896320343
68741,28.576533155000035,62.138158490395725,0.0,0.0,460.655517578125,0.6281982064247131
68745,35.85292806500002,184.91369435041864,1.0,54.0,298.9065246582031,0.4665803611278534
68747,38.25570118000002,56.47710434046433,1.0,76.0,294.54327392578125,0.4170683026313782
68751,35.50172651000003,75.3440832031792,1.0,100.0,300.009033203125,0.4073457419872284
68755,38.246776350000026,393.6416429943955,1.0,100.0,295.915771484375,0.1984193325042724
68756,33.53589028500004,10.294944402314549,0.0,16.0,314.2170104980469,0.5459850430488586
68759,36.254925195000006,289.2303052488927,1.0,89.0,303.0137634277344,0.2436109185218811
68760,36.277332215000015,10.014202527275668,1.0,86.0,294.6635131835937,0.4907695651054382
68765,38.08119227000004,291.02307760378176,1.0,100.0,299.9462585449219,0.1999794244766235
68766,31.88033432000004,35.96106849794235,0.0,17.0,347.8690185546875,0.6315259337425232
68781,37.23884023000005,274.16622663670194,1.0,38.0,291.7040100097656,0.3070965409278869
68789,36.54849513500002,130.618892255395,1.0,86.0,291.7850341796875,0.3306454122066498
68792,31.78092690500003,205.2540437102786,1.0,79.0,457.322265625,0.2739140093326568
68793,32.39873401999999,77.42128584698862,1.0,56.0,334.4590148925781,0.5836963653564453
68794,37.47221504000002,99.73859534722996,0.0,64.0,334.23175048828125,0.4393619000911712
