,flaeche,buildup,imprevious,DGM,NDVI
23290,42.839897598043805,0.0,55.0,327.12725830078125,0.5800970792770386
23296,61.54962915489443,0.0,10.0,361.85003662109375,0.6198651790618896
23299,136.47635899014227,1.0,34.0,323.6417541503906,0.5426172018051147
23301,0.0399399998041242,1.0,36.0,361.75,0.4426904320716858
23304,11.157529148010845,1.0,35.0,324.8335266113281,0.5167064070701599
23305,31.213241239982345,0.0,0.0,311.4730224609375,0.7448583841323853
23308,153.35395380935907,0.0,31.0,290.37353515625,0.1826106458902359
23309,18.680214048340705,0.0,0.0,367.1057739257813,0.575383722782135
23310,13.34009179809285,1.0,41.0,359.4177551269531,0.5036817193031311
23312,37.3342600036238,0.0,19.0,319.8895263671875,0.5860416293144226
23319,60.301281881367885,1.0,35.0,322.32452392578125,0.5967098474502563
23320,0.7584149989877269,0.0,0.0,389.09478759765625,0.7473904490470886
23328,182.64266064186725,1.0,56.0,294.2762756347656,0.5277592539787292
23339,81.1365105020964,0.0,21.0,320.4252624511719,0.4634615480899811
23341,53.329184806576535,1.0,23.0,317.3860168457031,0.5923663377761841
23347,51.15181289443362,0.0,19.0,287.4627685546875,0.5130112767219543
23348,171.40700000338256,0.0,71.0,296.77801513671875,0.3441659808158874
23349,17.99133935264277,1.0,25.0,323.8292541503906,0.6340960264205933
23351,149.2168727088174,0.0,45.0,338.5660095214844,0.5827916264533997
23353,71.06497309804863,0.0,34.0,338.24151611328125,0.4734748899936676
23354,1.1075222505993825,1.0,68.0,313.7545166015625,0.4774649441242218
23356,278.4225571663777,1.0,40.0,332.66375732421875,0.5647773742675781
23357,323.89852702960184,1.0,100.0,291.61700439453125,0.2170153260231018
23359,26.96483014852661,1.0,90.0,348.5912475585937,0.3329019248485565
23365,10.331225199122107,0.0,30.0,304.72003173828125,0.5335168838500977
23368,205.5518553868724,1.0,97.0,286.3630065917969,0.2802444994449615
23372,400.0464613976632,1.0,100.0,287.97900390625,0.0569512955844402
23373,2.584128401844528,0.0,23.0,353.57550048828125,0.6173614859580994
23374,101.66015935233668,0.0,22.0,320.3882751464844,0.5480221509933472
23375,143.50713499217136,0.0,31.0,342.6390075683594,0.5215017795562744
23377,5.737835550448631,0.0,34.0,341.3795166015625,0.3650056421756744
23383,72.23827865591659,0.0,22.0,300.97027587890625,0.5146063566207886
23384,121.31871453601524,1.0,36.0,289.665771484375,0.6521151065826416
23387,5.628363299461213,0.0,52.0,332.0420227050781,0.4841580390930176
23389,49.87396914857167,1.0,87.0,291.65625,0.2638262212276459
23390,168.9306571337936,1.0,46.0,351.4965209960937,0.567078709602356
23392,199.30158861030424,1.0,97.0,330.311279296875,0.3654468655586242
23394,121.27561420523551,0.0,14.0,293.9537658691406,0.4843111932277679
23403,1.966977251518281,0.0,22.0,317.2252502441406,0.5591583251953125
23404,111.3928464057427,0.0,22.0,329.67950439453125,0.6123988628387451
23406,123.24333169570298,0.0,9.0,369.4115295410156,0.3470129072666168
23415,155.13915155475814,1.0,88.0,356.6824951171875,0.3812777996063232
23420,136.93503964633095,1.0,73.0,293.36724853515625,0.3592376708984375
23443,95.50395073903417,0.0,2.0,350.373291015625,0.7015845775604248
23447,4.081334999250304,0.0,27.0,367.509033203125,0.519811749458313
23452,292.78280763896373,0.0,25.0,340.780517578125,0.533456027507782
23456,87.76145568322417,1.0,66.0,325.0167541503906,0.4883483052253723
23457,105.06791853977748,0.0,31.0,338.489501953125,0.5174427628517151
23459,45.11752155156191,0.0,2.0,343.15826416015625,0.6019971966743469
23467,121.0795700057678,0.0,40.0,291.0917663574219,0.3522821068763733
23471,115.69611164105912,1.0,51.0,340.58575439453125,0.4560613930225372
23472,159.83833500783248,0.0,16.0,334.4672546386719,0.1686496436595916
23477,138.91855520251505,0.0,67.0,320.6202697753906,0.5851370692253113
23480,61.29387609730651,0.0,71.0,297.2187805175781,0.6128197312355042
23482,21.37345874818968,1.0,34.0,298.2437744140625,0.5611599087715149
23486,142.32845224186656,1.0,40.0,331.1387939453125,0.6427392959594727
23488,186.65945180266056,0.0,27.0,299.0772705078125,0.6486455798149109
23491,62.03307756329502,1.0,47.0,352.0362548828125,0.484481543302536
23493,0.1596013748116251,1.0,30.0,366.6182556152344,0.6551409959793091
23502,322.1554220043561,1.0,92.0,294.8475341796875,0.404384583234787
23503,16.56565700263822,0.0,0.0,322.9112548828125,0.8088710308074951
23506,54.863976950590455,0.0,1.0,318.0355224609375,0.6757447719573975
23508,3.898533999050021,0.0,47.0,316.04351806640625,0.5212743878364563
23511,71.85737569639997,0.0,29.0,359.843017578125,0.570043683052063
23516,4.779870098579989,0.0,0.0,393.2522583007813,0.6115331649780273
23526,19.975467296457424,1.0,63.0,290.217529296875,0.3140429258346557
23528,107.36305234970992,1.0,30.0,426.8787841796875,0.4676024317741394
23529,65.96344804375666,0.0,26.0,356.5395202636719,0.5671748518943787
23530,274.78948538297027,1.0,100.0,291.22576904296875,0.3081045150756836
23533,164.5339636482881,1.0,69.0,330.39825439453125,0.4374300241470337
23534,53.21706304906504,0.0,23.0,384.7857666015625,0.6118649244308472
23537,119.48987474738706,0.0,35.0,372.1272583007813,0.5313885807991028
23542,160.7556146965012,0.0,33.0,324.86602783203125,0.5140253901481628
23545,121.48266930245512,0.0,47.0,341.30377197265625,0.451637715101242
23553,66.57435149917292,0.0,32.0,334.8115234375,0.4981700181961059
23554,6.320792001834318,1.0,100.0,363.6187744140625,0.2161270380020141
23555,94.090482053223,1.0,56.0,374.2857666015625,0.5370100736618042
23559,50.04278889896096,0.0,26.0,319.16650390625,0.6681851744651794
23560,271.04077699951347,1.0,100.0,288.3497619628906,0.0899049863219261
23564,74.2549813541535,1.0,63.0,298.3377685546875,0.4793839156627655
23565,124.00884049494074,0.0,28.0,324.3002624511719,0.6064693331718445
23567,15.505583500449168,0.0,6.0,321.2405090332031,0.5681458711624146
23571,20.620333149948515,1.0,52.0,289.0395202636719,0.3910871744155884
23573,181.448011881024,0.0,41.0,297.8077697753906,0.5628229379653931
23584,65.12701960624904,1.0,64.0,291.3105163574219,0.4919504821300506
23587,6.197832199312717,0.0,24.0,313.7532653808594,0.5769632458686829
23589,88.10900894533505,0.0,8.0,290.09051513671875,0.5873359441757202
23591,149.5254465102975,1.0,55.0,292.45977783203125,0.471117615699768
23594,21.945847449557903,0.0,0.0,376.5260009765625,0.575485348701477
23598,2.882152098599513,0.0,7.0,314.24127197265625,0.7153106927871704
23601,88.70638080148686,0.0,27.0,314.3657531738281,0.6387598514556885
23604,124.5260389475886,0.0,23.0,324.0472717285156,0.6252502202987671
23606,44.010039798150586,0.0,28.0,288.978515625,0.5542235374450684
23611,392.74385847941016,1.0,87.0,288.655517578125,0.585515022277832
23614,32.75497045050295,0.0,35.0,346.9772644042969,0.5123218297958374
23616,71.39311095424883,0.0,79.0,342.54376220703125,0.4686809182167053
23619,9.72936250071507,0.0,12.0,287.3202514648437,0.3779549896717071
23620,47.65515696156008,0.0,66.0,341.2055053710937,0.5316113829612732
23628,124.22255279996254,1.0,71.0,353.68975830078125,0.2961323857307434
23634,59.27041760418871,1.0,36.0,315.63525390625,0.6313520669937134
23635,14.157700159246016,0.0,0.0,302.11627197265625,0.7492327094078064
23637,2.232634399890205,1.0,59.0,339.2857666015625,0.5614051818847656
23644,158.41677048570006,1.0,82.0,318.281005859375,0.5453404784202576
23645,89.61008330942119,1.0,84.0,337.92449951171875,0.4284296035766601
23650,76.27291219416117,1.0,52.0,327.1152648925781,0.5422743558883667
23652,7.663465248799169,0.0,33.0,326.3110046386719,0.5579164624214172
23653,23.292107755657533,0.0,17.0,323.16375732421875,0.6100411415100098
23654,129.80351180664002,0.0,43.0,362.7205200195313,0.5683250427246094
23655,0.0973101998715616,0.0,15.0,300.96551513671875,0.6905625462532043
23656,60.47963099441096,0.0,59.0,290.4517517089844,0.1659830212593078
23659,122.47799735719607,0.0,38.0,327.6222839355469,0.6569842100143433
23662,152.73284075918818,1.0,86.0,362.88525390625,0.3897250890731811
23663,124.80496950200909,1.0,100.0,287.76251220703125,0.0977571755647659
23666,94.92309230195902,0.0,11.0,378.4445190429688,0.618078351020813
23669,43.74203361347302,0.0,34.0,316.65899658203125,0.6248360872268677
23670,28.50224430122375,0.0,6.0,363.52252197265625,0.6796258687973022
23674,34.45601050175964,1.0,47.0,347.9565124511719,0.5805280208587646
23677,136.51602260504126,1.0,100.0,289.9517822265625,0.1572031527757644
23679,0.8623510001459866,0.0,16.0,289.9622497558594,0.6088424324989319
23683,187.6847310485765,1.0,79.0,319.3625183105469,0.4312918186187744
23687,264.90928924671704,1.0,68.0,289.9892578125,0.4742364883422851
23690,9.983305898278708,1.0,52.0,344.5687561035156,0.5827581882476807
23697,6.904570400714865,1.0,46.0,326.7167663574219,0.4369542300701141
23700,133.5868156616634,1.0,77.0,304.2340087890625,0.473049908876419
23705,400.0,1.0,100.0,299.17950439453125,0.1291805803775787
23725,181.18863170201956,0.0,23.0,323.36151123046875,0.5613378882408142
23726,33.8562562011539,1.0,29.0,326.9120178222656,0.6636094450950623
23727,207.01794249591532,0.0,30.0,326.5085144042969,0.605202317237854
23731,218.1853097022221,1.0,100.0,293.4405212402344,0.3347302377223968
23741,6.144833997192032,0.0,40.0,336.9622802734375,0.5482873916625977
23742,10.205013499538298,0.0,87.0,287.9725036621094,0.3164429664611816
23745,172.40505225754865,0.0,51.0,291.6440124511719,0.5063976049423218
23749,81.00569655540566,0.0,52.0,363.33502197265625,0.5984511375427246
23750,103.10442280270172,1.0,33.0,334.5215148925781,0.4379326403141022
23753,156.36340677772773,1.0,36.0,338.4827575683594,0.5692224502563477
23761,20.059147996448026,0.0,84.0,285.4365234375,0.3967054188251495
23765,49.23653269544565,0.0,0.0,311.31475830078125,0.6603515148162842
23766,212.0797044438541,1.0,94.0,360.0920104980469,0.4429909586906433
23771,163.81491920497072,0.0,41.0,334.38677978515625,0.3027794361114502
23772,150.89228612587075,0.0,21.0,314.9937744140625,0.613231897354126
23774,228.04101408872543,1.0,87.0,301.0150146484375,0.4286716878414154
23782,87.41448799961255,1.0,100.0,288.04052734375,0.1681990772485733
23786,103.58884804948796,0.0,6.0,330.25653076171875,0.6756024360656738
23790,131.24941618974557,1.0,65.0,345.1415100097656,0.589229166507721
23792,259.43081341507406,1.0,100.0,287.53253173828125,0.1278866827487945
23793,20.259721850105,0.0,23.0,330.009033203125,0.5580233931541443
23794,84.19556799857688,0.0,38.0,332.062255859375,0.4124374687671661
23795,0.5787961799790782,0.0,48.0,302.2085266113281,0.6303555965423584
23798,157.02607085559637,1.0,100.0,293.4332580566406,0.1792761832475662
23803,47.94658950150493,0.0,32.0,340.8370056152344,0.5076451301574707
23810,56.26284895968548,1.0,100.0,290.7965087890625,0.3037697672843933
23812,134.0649506399445,1.0,65.0,347.95574951171875,0.5510343909263611
23822,134.4469222999679,0.0,31.0,343.8517761230469,0.4276082813739776
23829,1.9216651500379356,0.0,13.0,291.030517578125,0.566288411617279
23836,5.885878196265514,0.0,40.0,289.11700439453125,0.4891603291034698
23837,180.42449114465936,0.0,5.0,322.8072814941406,0.590289294719696
23849,189.13304396083217,1.0,100.0,291.7855224609375,0.2321229726076126
23851,129.46116769041458,1.0,76.0,295.49200439453125,0.3684164583683014
23855,206.48372449456468,1.0,83.0,288.05975341796875,0.5358321666717529
23857,0.7008349993988499,0.0,0.0,365.23577880859375,0.7952961921691895
23858,17.937379342718714,0.0,0.0,366.8590087890625,0.5299755334854126
23859,72.09993544681798,0.0,47.0,334.114013671875,0.5737094283103943
23861,18.01474234931986,0.0,0.0,323.5782775878906,0.7692132592201233
23865,79.79122209786868,0.0,19.0,341.98126220703125,0.5533452033996582
23867,74.53330661782559,0.0,70.0,337.04052734375,0.4720732271671295
23868,103.7652959999186,0.0,27.0,335.1195068359375,0.3288527727127075
23870,345.69268439421774,1.0,100.0,288.53253173828125,0.1596385687589645
23873,57.00203869295955,0.0,4.0,363.38226318359375,0.6414891481399536
23877,5.799183800016156,0.0,11.0,307.5970153808594,0.6929816603660583
23886,42.13420920333706,0.0,72.0,366.9252624511719,0.4743366241455078
23888,267.1665130146793,1.0,100.0,289.2652587890625,0.0220703370869159
23889,83.77600001171231,0.0,22.0,361.7350158691406,0.5698448419570923
23890,120.5471395034934,0.0,23.0,323.8915100097656,0.477544367313385
23891,122.41417155394386,1.0,98.0,354.65777587890625,0.3056721091270447
23894,399.1532194812196,1.0,100.0,290.11602783203125,0.1175327226519584
23895,38.66750309903095,1.0,82.0,289.489990234375,0.4591173529624939
23897,248.627842563637,1.0,100.0,290.3792724609375,0.1578604131937027
23899,136.55823554444328,0.0,15.0,355.16650390625,0.5880733132362366
23905,18.929995803149897,0.0,51.0,362.7565307617188,0.5511229038238525
23906,59.01296339914581,0.0,13.0,291.33575439453125,0.5995043516159058
23908,196.6992510661421,1.0,100.0,290.5457763671875,0.2340015918016433
23909,66.81823830704757,0.0,40.0,351.5260009765625,0.4626950919628143
23910,282.2209999989718,1.0,62.0,291.0107727050781,0.465037077665329
23913,164.56740649713734,0.0,50.0,328.7817687988281,0.5552945137023926
23919,106.35083514145258,1.0,56.0,345.3182678222656,0.4699090719223022
23920,2.7703479511100237,0.0,26.0,323.0465087890625,0.632956326007843
23923,132.97515633955516,0.0,35.0,290.5292663574219,0.6422975659370422
23924,145.7871018414123,0.0,42.0,329.36676025390625,0.4791578352451324
23925,106.84827319871954,1.0,84.0,321.8415222167969,0.5225586891174316
23926,235.19827307688277,0.0,35.0,353.3590087890625,0.6701474189758301
23943,273.4462766010066,1.0,72.0,300.26251220703125,0.2636284530162811
23945,14.254419999884368,0.0,23.0,288.44677734375,0.5823827385902405
23948,2.393180100862307,0.0,56.0,332.60650634765625,0.6248751878738403
23966,107.55211246755984,1.0,77.0,340.81024169921875,0.516128420829773
23980,331.5549098590437,1.0,69.0,291.5030212402344,0.3505240082740783
23989,239.57842526081964,1.0,39.0,320.8065185546875,0.4671981036663055
23990,12.606955702217393,1.0,46.0,326.0777587890625,0.64911949634552
23991,103.81712961874952,1.0,77.0,289.9632568359375,0.4030217826366424
23995,0.2633431498272292,0.0,0.0,332.5082702636719,0.7153941988945007
24000,97.37315959486456,1.0,89.0,344.0632629394531,0.4757466316223144
24002,59.348495909543175,0.0,19.0,344.3800048828125,0.6288560628890991
24005,0.1000454400404518,0.0,0.0,349.3732604980469,0.7332909107208252
24013,181.4255640056797,1.0,89.0,331.0422668457031,0.4655089974403381
24017,95.10303155225904,0.0,40.0,296.2355041503906,0.6096231937408447
24028,86.98192345428296,0.0,32.0,286.843017578125,0.5941911935806274
24031,112.01141945232337,0.0,16.0,325.3235168457031,0.6333845257759094
24045,15.942804844456496,0.0,32.0,326.135009765625,0.5949286222457886
24062,46.505107151219256,1.0,47.0,342.8215026855469,0.5553611516952515
24065,97.068732806061,1.0,49.0,319.0205078125,0.5428104996681213
24067,62.76730335382064,1.0,50.0,312.22076416015625,0.6616836786270142
24069,108.23262420817042,0.0,27.0,343.2582702636719,0.5478501319885254
24070,152.4484249527804,1.0,79.0,373.1842651367188,0.4309000968933105
24072,153.17496698342123,1.0,37.0,334.864013671875,0.5355204939842224
24073,35.73704529563913,1.0,53.0,314.08251953125,0.6060293912887573
24076,103.8528825397544,0.0,33.0,318.9457702636719,0.5920531153678894
24077,73.5393299969036,0.0,30.0,365.0615234375,0.5611207485198975
24078,245.630050404343,1.0,94.0,288.4515075683594,0.438203752040863
24084,155.8009079945828,1.0,52.0,335.9892578125,0.4698199033737182
24086,8.91228079880776,0.0,42.0,375.218017578125,0.5397052764892578
24089,19.385849403925,0.0,20.0,317.7690124511719,0.5533813834190369
24097,49.35131214744359,0.0,3.0,300.5497741699219,0.7283760905265808
24098,14.079640503105454,0.0,0.0,361.5760192871094,0.6287436485290527
24100,64.16553839831344,1.0,67.0,302.8077697753906,0.5573537945747375
24109,51.54675554554022,0.0,9.0,307.8705139160156,0.7343413233757019
24111,86.93428064982024,0.0,3.0,336.135009765625,0.613385021686554
24113,75.0379099905077,0.0,0.0,346.5922546386719,0.4930567145347595
24116,94.14038580270336,0.0,47.0,336.5805053710937,0.547252893447876
24118,94.48159781059437,0.0,52.0,323.8172607421875,0.6228089332580566
24119,11.468964349630358,1.0,65.0,291.020751953125,0.6674186587333679
24124,61.509088990839686,0.0,24.0,312.4122619628906,0.6409978270530701
24125,67.23130460635556,1.0,48.0,299.09576416015625,0.4501238465309143
24127,52.47645864655271,1.0,97.0,289.1240234375,0.2538228929042816
24138,1.1913184329194246,1.0,100.0,291.3412475585937,0.1074479892849922
24142,84.76358490171678,0.0,100.0,296.447265625,0.2141758352518081
24149,400.0,1.0,100.0,295.7040100097656,0.0758997201919555
24152,58.63100525974899,0.0,46.0,332.81500244140625,0.390932023525238
24153,4.35882824974933,0.0,13.0,314.1517639160156,0.6191202402114868
24154,17.76642539906364,0.0,0.0,348.30078125,0.6618949770927429
24160,209.23701430397557,0.0,39.0,339.2952575683594,0.460865318775177
24161,123.73264254609164,1.0,54.0,320.85601806640625,0.4249891638755798
24162,25.53705000959877,0.0,0.0,337.8387756347656,0.6127045154571533
24171,43.98102189517576,0.0,33.0,293.635498046875,0.570845365524292
24174,2.621842748551932,0.0,0.0,368.8575134277344,0.4079891741275787
24175,12.172053001887098,0.0,0.0,388.0735168457031,0.7761049866676331
24176,141.5903249576474,1.0,87.0,324.2470092773437,0.5797645449638367
24178,62.33001675800555,0.0,21.0,347.96551513671875,0.6274374723434448
24181,102.83746269888928,1.0,80.0,336.3275146484375,0.4113804996013641
24185,3.2670288495371373,1.0,51.0,305.7885131835937,0.6294779181480408
24187,327.88583349723035,1.0,100.0,296.73101806640625,0.2137925177812576
24189,10.783379749338968,0.0,12.0,323.978271484375,0.6366739869117737
24195,62.19753620628954,0.0,9.0,350.7167663574219,0.6946446895599365
24198,48.12607889940914,1.0,71.0,288.9125061035156,0.5241593718528748
